"","TX_AMOUNT","TX_TIME_SECONDS","TX_TIME_DAYS","TX_FRAUD"
"825",661.52,1680377,19,"0"
"826",223.24,6623036,76,"0"
"827",303.76,1946222,22,"0"
"828",261.3,8446124,97,"0"
"829",662.27,5483642,63,"0"
"830",881.78,5239072,60,"0"
"831",295.59,650993,7,"0"
"832",887.76,3983636,46,"0"
"833",774.17,1344733,15,"0"
"834",19.57,5108345,59,"0"
"835",740.78,4565794,52,"0"
"836",774.96,799679,9,"0"
"837",491.26,5925144,68,"0"
"838",389.25,8118330,93,"0"
"839",23.79,7373147,85,"0"
"840",111.59,4537211,52,"0"
"841",777.01,6190418,71,"0"
"842",153.12,8174852,94,"0"
"843",213.25,7625872,88,"0"
"844",164.06,7040233,81,"0"
"845",193.11,9384063,108,"0"
"846",760.94,738043,8,"0"
"847",99.23,8343900,96,"0"
"848",434.17,3911795,45,"0"
"849",182.79,5871704,67,"0"
"850",195.61,2986302,34,"0"
"851",491.39,8662301,100,"0"
"852",34.2,1032345,11,"0"
"853",956.77,4297356,49,"0"
"854",839.58,6961891,80,"0"
"855",802.56,646216,7,"0"
"856",486.76,7204707,83,"0"
"857",868.42,4672263,54,"0"
"858",972.78,276394,3,"0"
"859",531.28,1668995,19,"0"
"860",201.8,481711,5,"0"
"861",19.69,7444,0,"0"
"862",241.66,719309,8,"0"
"863",100.87,7325542,84,"0"
"864",239.55,5578417,64,"0"
"865",394.5,1079740,12,"0"
"866",275.77,6420000,74,"0"
"867",88.12,1246482,14,"0"
"868",317.53,7586599,87,"0"
"869",907.46,8246725,95,"0"
"870",259.82,7064170,81,"0"
"871",441.51,1829119,21,"0"
"872",647.13,2642910,30,"0"
"873",624.73,3448541,39,"0"
"874",711.31,4440491,51,"0"
"875",878.34,832634,9,"0"
"876",196.5,7476504,86,"0"
"877",37.07,1677809,19,"0"
"878",591.63,6625134,76,"0"
"879",294.37,5671003,65,"0"
"880",494.63,7393126,85,"0"
"881",801.88,7034177,81,"0"
"882",498.5,2576893,29,"0"
"883",462.31,6101081,70,"0"
"884",402.44,1266942,14,"0"
"885",463.78,6108474,70,"0"
"886",337.29,7465975,86,"0"
"887",5.26,4348973,50,"0"
"888",273.94,409063,4,"0"
"889",536.46,4205397,48,"0"
"890",184.83,3806044,44,"0"
"891",23.55,6377775,73,"0"
"892",104.88,5013481,58,"0"
"893",411.23,9032416,104,"0"
"894",106.84,6773231,78,"0"
"895",382.07,8288723,95,"0"
"896",461.62,2895148,33,"0"
"897",8.23,1020649,11,"0"
"898",101.83,6248524,72,"0"
"899",91.79,2663719,30,"0"
"900",173.98,8753695,101,"0"
"901",469.77,914983,10,"0"
"902",646.09,6597494,76,"0"
"903",254.25,7048342,81,"0"
"904",66.08,8412790,97,"0"
"905",560.16,564842,6,"0"
"906",417.25,7940111,91,"0"
"907",217.36,66515,0,"0"
"908",101.42,8934132,103,"0"
"909",296.79,1391199,16,"0"
"910",277.3,1855571,21,"0"
"911",180.69,8828665,102,"0"
"912",319.8,7438259,86,"0"
"913",159.78,71871,0,"0"
"914",331.66,8734730,101,"0"
"915",811.37,7308287,84,"0"
"916",670.64,1426650,16,"0"
"917",394.44,7292631,84,"0"
"918",230.12,2460959,28,"0"
"919",42.67,1652742,19,"0"
"920",306.56,7540005,87,"0"
"921",300.25,5982092,69,"0"
"922",730.44,3672686,42,"0"
"923",501.05,4853247,56,"0"
"924",686.84,8239447,95,"0"
"925",511.48,4893680,56,"0"
"926",824.54,3052372,35,"0"
"927",263.43,8247027,95,"0"
"928",779.08,8073661,93,"0"
"929",525.76,3584711,41,"0"
"930",990.32,9194585,106,"0"
"931",97.5,7705239,89,"0"
"932",14.17,7554063,87,"0"
"933",509.01,6002809,69,"0"
"934",160.71,2544022,29,"0"
"935",73.11,2452886,28,"0"
"936",201.21,5588058,64,"0"
"937",739.19,7202816,83,"0"
"938",10.94,1513701,17,"0"
"939",456.45,2831843,32,"0"
"940",847.27,6538481,75,"0"
"941",52.29,5150845,59,"0"
"942",636.98,1528295,17,"0"
"943",20.17,1602810,18,"0"
"944",248.82,3916788,45,"0"
"945",380.45,3490933,40,"0"
"946",46.32,6522926,75,"0"
"947",510.96,6686540,77,"0"
"948",690.08,8089540,93,"0"
"949",723.34,4760750,55,"0"
"950",332.55,2400117,27,"0"
"951",37.85,1162554,13,"0"
"952",963.88,3410343,39,"0"
"953",244.34,6273573,72,"0"
"954",167.11,7750138,89,"0"
"955",673.87,4629319,53,"0"
"956",101.31,1000204,11,"0"
"957",574.38,1333400,15,"0"
"958",134.15,7589661,87,"0"
"959",212.45,1338479,15,"0"
"960",524.43,7736082,89,"0"
"961",392.98,7378114,85,"0"
"962",722.58,6106536,70,"0"
"963",242.69,1052116,12,"0"
"964",41.6,2977758,34,"0"
"965",735.79,4435827,51,"0"
"966",145.38,5344374,61,"0"
"967",66.48,3938922,45,"0"
"968",885.47,4599944,53,"0"
"969",92.76,1489518,17,"0"
"970",233.63,2196945,25,"0"
"971",508.56,3755819,43,"0"
"972",119.27,5425719,62,"0"
"973",217.92,7920442,91,"0"
"974",29.58,821835,9,"0"
"975",35.39,3509913,40,"0"
"976",249.25,8327322,96,"0"
"977",466.77,1400935,16,"0"
"978",846.79,628162,7,"0"
"979",306.19,3732486,43,"0"
"980",843.57,5382931,62,"0"
"981",493.79,3300299,38,"0"
"982",277.77,5565819,64,"0"
"983",134.62,6579625,76,"0"
"984",13.65,6387131,73,"0"
"985",882.75,4849308,56,"0"
"986",215.55,8485952,98,"0"
"987",202.43,9113496,105,"0"
"988",2.57,5547319,64,"0"
"989",598.14,1359793,15,"0"
"990",408.89,2162616,25,"0"
"991",948.57,8165291,94,"0"
"992",222.56,3755964,43,"0"
"993",290.26,1449068,16,"0"
"994",145.35,6876268,79,"0"
"995",176.28,7342000,84,"0"
"996",467.28,7141716,82,"0"
"997",728.26,8422487,97,"0"
"998",748.92,9187076,106,"0"
"999",758.03,3570865,41,"0"
"1000",97.47,5461682,63,"0"
"1001",165.18,7405701,85,"0"
"1002",390.78,1519938,17,"0"
"1003",584.03,829824,9,"0"
"1004",538.5,8172392,94,"0"
"1005",219.53,1841255,21,"0"
"1006",3.23,9195356,106,"0"
"1007",567.59,4534099,52,"0"
"1008",487.03,3048793,35,"0"
"1009",829.82,4289082,49,"0"
"1010",100.19,7836819,90,"0"
"1011",427.44,3769804,43,"0"
"1012",580.49,1944339,22,"0"
"1013",203.07,5248317,60,"0"
"1014",318.43,812065,9,"0"
"1015",18.08,7380944,85,"0"
"1016",111.66,3047597,35,"0"
"1017",264.84,8014506,92,"0"
"1018",396.26,6166775,71,"0"
"1019",535.1,3574537,41,"0"
"1020",127.42,2300563,26,"0"
"1021",695.58,3697169,42,"0"
"1022",889.6,1170426,13,"0"
"1023",540.48,5223155,60,"0"
"1024",107.69,6556061,75,"0"
"1025",905.92,3243482,37,"0"
"1026",43.75,9108916,105,"0"
"1027",837.01,5585619,64,"0"
"1028",295.49,5560999,64,"0"
"1029",405,8071201,93,"0"
"1030",806.47,5957607,68,"0"
"1031",29.93,2384178,27,"0"
"1032",49.67,2461894,28,"0"
"1033",26.25,6100546,70,"0"
"1034",33.36,6709084,77,"0"
"1035",829.01,1801154,20,"0"
"1036",292.45,918271,10,"0"
"1037",181.71,700928,8,"0"
"1038",132.11,7219253,83,"0"
"1039",21.41,9022311,104,"0"
"1040",66.16,2879902,33,"0"
"1041",342.27,9315952,107,"0"
"1042",78.17,9271226,107,"0"
"1043",681.52,5279549,61,"0"
"1044",567,8703804,100,"0"
"1045",799.65,5090877,58,"0"
"1046",115.82,9022993,104,"0"
"1047",74.82,6535054,75,"0"
"1048",60.51,4104344,47,"0"
"1049",888.98,3135535,36,"0"
"1050",700.41,1233130,14,"0"
"1051",954.05,490968,5,"0"
"1052",801.13,405599,4,"0"
"1053",8.54,1944735,22,"0"
"1054",159.19,4272072,49,"0"
"1055",567.43,6760985,78,"0"
"1056",216.12,1854130,21,"0"
"1057",452.6,6440126,74,"0"
"1058",442.46,6321419,73,"0"
"1059",329.1,3776570,43,"0"
"1060",671.86,3757822,43,"0"
"1061",192.25,8867212,102,"0"
"1062",797.66,8702800,100,"0"
"1063",18.16,7195243,83,"0"
"1064",260.14,8690639,100,"0"
"1065",199.16,535611,6,"0"
"1066",911.72,4883648,56,"0"
"1067",545.26,4186977,48,"0"
"1068",129.39,8842879,102,"0"
"1069",682.64,6041648,69,"0"
"1070",130.33,1098438,12,"0"
"1071",390.54,8336655,96,"0"
"1072",563.27,2296972,26,"0"
"1073",248.64,6324027,73,"0"
"1074",302.58,4629286,53,"0"
"1075",119.6,2350230,27,"0"
"1076",416.15,4522797,52,"0"
"1077",243.36,5327331,61,"0"
"1078",419.4,5572451,64,"0"
"1079",230.48,976299,11,"0"
"1080",500.29,7193928,83,"0"
"1081",148.45,924326,10,"0"
"1082",295.95,4363276,50,"0"
"1083",276.92,5902345,68,"0"
"1084",3.39,313754,3,"0"
"1085",836.18,7286675,84,"0"
"1086",802.57,1329293,15,"0"
"1087",368.47,24301,0,"0"
"1088",219.27,1542704,17,"0"
"1089",499.3,4523702,52,"0"
"1090",624.28,7558804,87,"0"
"1091",645.43,3246117,37,"0"
"1092",673.85,6872514,79,"0"
"1093",354.85,5326392,61,"0"
"1094",340.34,7730059,89,"0"
"1095",497.01,3756349,43,"0"
"1096",334.73,3236935,37,"0"
"1097",363.52,3877661,44,"0"
"1098",922.31,3249389,37,"0"
"1099",129.5,4978345,57,"0"
"1100",217.43,7817185,90,"0"
"1101",388.08,8856134,102,"0"
"1102",504.27,2234023,25,"0"
"1103",295.03,7662950,88,"0"
"1104",617.49,655588,7,"0"
"1105",15.19,4869887,56,"0"
"1106",504.18,5049445,58,"0"
"1107",201.3,3847843,44,"0"
"1108",106.93,2903115,33,"0"
"1109",41.52,5560158,64,"0"
"1110",78.53,5228283,60,"0"
"1111",215.61,4727257,54,"0"
"1112",292.55,6508774,75,"0"
"1113",733.3,4386266,50,"0"
"1114",498.12,3516701,40,"0"
"1115",946.05,2808227,32,"0"
"1116",206.22,2980393,34,"0"
"1117",309.82,3652467,42,"0"
"1118",503.38,1671693,19,"0"
"1119",584.63,1021133,11,"0"
"1120",38.23,3750158,43,"0"
"1121",69.78,825673,9,"0"
"1122",138.97,7305165,84,"0"
"1123",365.51,2126024,24,"0"
"1124",415.33,1867983,21,"0"
"1125",89.01,1299378,15,"0"
"1126",894.14,2219349,25,"0"
"1127",145.38,5344374,61,"0"
"1128",148.43,6497199,75,"0"
"1129",61.32,3650209,42,"0"
"1130",332.8,7391489,85,"0"
"1131",502.63,2648095,30,"0"
"1132",69.73,7226921,83,"0"
"1133",421.38,9359397,108,"0"
"1134",102.03,422500,4,"0"
"1135",538.56,6552686,75,"0"
"1136",270.85,985891,11,"0"
"1137",228.87,8270009,95,"0"
"1138",169.76,4194840,48,"0"
"1139",439.95,5975425,69,"0"
"1140",563.04,5146583,59,"0"
"1141",113.08,2820769,32,"0"
"1142",392.69,2398680,27,"0"
"1143",45.3,7245281,83,"0"
"1144",357.94,3915722,45,"0"
"1145",793.37,3328252,38,"0"
"1146",675.64,2802728,32,"0"
"1147",105.77,8957315,103,"0"
"1148",43.45,9420043,109,"0"
"1149",495.24,4158564,48,"0"
"1150",738.95,8242306,95,"0"
"1151",478.33,8539661,98,"0"
"1152",321.8,1613159,18,"0"
"1153",151.62,5312296,61,"0"
"1154",33.93,5544925,64,"0"
"1155",686.4,8582140,99,"0"
"1156",160.52,8234534,95,"0"
"1157",74.87,5820647,67,"0"
"1158",964.86,660767,7,"0"
"1159",244.34,6273573,72,"0"
"1160",470.03,4287322,49,"0"
"1161",351.35,2629416,30,"0"
"1162",148.02,7385909,85,"0"
"1163",627.88,2420214,28,"0"
"1164",580.82,8919966,103,"0"
"1165",327.16,8866952,102,"0"
"1166",163.83,889124,10,"0"
"1167",581.2,5425766,62,"0"
"1168",231.54,122793,1,"0"
"1169",565.78,2098754,24,"0"
"1170",608.51,2838114,32,"0"
"1171",165.01,455191,5,"0"
"1172",439.6,465105,5,"0"
"1173",655.01,8855545,102,"0"
"1174",568.28,554832,6,"0"
"1175",106.86,7575448,87,"0"
"1176",500.3,1784397,20,"0"
"1177",441.82,2113709,24,"0"
"1178",648.39,7834304,90,"0"
"1179",687.49,4977499,57,"0"
"1180",127.76,6689820,77,"0"
"1181",732.95,8790578,101,"0"
"1182",534.05,4881414,56,"0"
"1183",581.67,8891832,102,"0"
"1184",298.31,1593834,18,"0"
"1185",498.12,3480753,40,"0"
"1186",169.98,6607375,76,"0"
"1187",940.02,8609582,99,"0"
"1188",187.46,3758690,43,"0"
"1189",714.78,1258023,14,"0"
"1190",408.79,7838587,90,"0"
"1191",324.2,1763120,20,"0"
"1192",318.24,2101499,24,"0"
"1193",479.2,4126474,47,"0"
"1194",581.12,1008415,11,"0"
"1195",256.18,9111882,105,"0"
"1196",682.29,3399875,39,"0"
"1197",205.4,5931418,68,"0"
"1198",42.8,5903776,68,"0"
"1199",100.01,4111035,47,"0"
"1200",278.54,9015636,104,"0"
"1201",78.5,5687819,65,"0"
"1202",702.05,6684438,77,"0"
"1203",214.8,4095933,47,"0"
"1204",58.41,1954655,22,"0"
"1205",977.38,610201,7,"0"
"1206",555.13,8946677,103,"0"
"1207",151.77,6347826,73,"0"
"1208",496.7,6926107,80,"0"
"1209",177.67,7643566,88,"0"
"1210",120.28,835654,9,"0"
"1211",28.38,4452535,51,"0"
"1212",25.47,9427684,109,"0"
"1213",5.99,6408499,74,"0"
"1214",336.38,8779526,101,"0"
"1215",397,3320231,38,"0"
"1216",27.54,8416357,97,"0"
"1217",250.18,5642148,65,"0"
"1218",805.82,8103543,93,"0"
"1219",789.07,7678909,88,"0"
"1220",357.32,5756235,66,"0"
"1221",127.12,199421,2,"0"
"1222",399.24,3091364,35,"0"
"1223",711.49,3856817,44,"0"
"1224",427.84,1266088,14,"0"
"1225",125.45,3574670,41,"0"
"1226",162.48,2171787,25,"0"
"1227",797.37,62346,0,"0"
"1228",247.53,5988289,69,"0"
"1229",63.48,4143029,47,"0"
"1230",318.49,1944111,22,"0"
"1231",575.36,8332151,96,"0"
"1232",767.48,5988172,69,"0"
"1233",733.24,6277528,72,"0"
"1234",619.53,5929543,68,"0"
"1235",12.24,2015144,23,"0"
"1236",120.72,7543360,87,"0"
"1237",177.02,1046533,12,"0"
"1238",751.41,6338154,73,"0"
"1239",134.74,7636624,88,"0"
"1240",371.75,2362574,27,"0"
"1241",922.76,651210,7,"0"
"1242",338.66,8179327,94,"0"
"1243",683.52,4745254,54,"0"
"1244",523.82,6068134,70,"0"
"1245",750.28,3930379,45,"0"
"1246",267.09,9299084,107,"0"
"1247",440.57,9071113,104,"0"
"1248",704.85,6869100,79,"0"
"1249",58.85,2339889,27,"0"
"1250",707,9293584,107,"0"
"1251",541.57,5300871,61,"0"
"1252",229.66,2429182,28,"0"
"1253",657.3,3689824,42,"0"
"1254",54.4,159304,1,"0"
"1255",3.47,7641308,88,"0"
"1256",35.23,4769987,55,"0"
"1257",86.47,5799622,67,"0"
"1258",538.09,5615289,64,"0"
"1259",70.8,2621826,30,"0"
"1260",562.1,6606336,76,"0"
"1261",807.61,5421428,62,"0"
"1262",826.67,6594382,76,"0"
"1263",592.36,7536893,87,"0"
"1264",669.45,2376256,27,"0"
"1265",102.55,5997685,69,"0"
"1266",187.08,4452190,51,"0"
"1267",427.88,7043345,81,"0"
"1268",865.64,3748335,43,"0"
"1269",253.62,3444168,39,"0"
"1270",731.21,155621,1,"0"
"1271",547.66,1340198,15,"0"
"1272",358.64,463230,5,"0"
"1273",951.24,1167724,13,"0"
"1274",640.1,1762732,20,"0"
"1275",661.99,7129455,82,"0"
"1276",427.29,2485910,28,"0"
"1277",509.41,4038172,46,"0"
"1278",268.18,9090303,105,"0"
"1279",390.07,1878065,21,"0"
"1280",474.37,3408344,39,"0"
"1281",354.19,1517632,17,"0"
"1282",317.79,498562,5,"0"
"1283",301.56,8409570,97,"0"
"1284",944.87,2122987,24,"0"
"1285",417,2733447,31,"0"
"1286",775.13,2868963,33,"0"
"1287",306.55,8331522,96,"0"
"1288",858.82,4367034,50,"0"
"1289",33.67,907808,10,"0"
"1290",136.42,7946880,91,"0"
"1291",66.67,7132847,82,"0"
"1292",694.14,6545393,75,"0"
"1293",710.87,7743081,89,"0"
"1294",176.28,7342000,84,"0"
"1295",39.53,7722374,89,"0"
"1296",292.94,7045029,81,"0"
"1297",244.18,2795499,32,"0"
"1298",352.48,8918808,103,"0"
"1299",168.59,7576675,87,"0"
"1300",661.8,2395907,27,"0"
"1301",181.06,8510375,98,"0"
"1302",26.57,1359592,15,"0"
"1303",249.66,4793953,55,"0"
"1304",3.77,1853442,21,"0"
"1305",229.29,1288787,14,"0"
"1306",206.85,7726997,89,"0"
"1307",229.48,655964,7,"0"
"1308",807.26,4962286,57,"0"
"1309",57.1,5249937,60,"0"
"1310",263.14,4876083,56,"0"
"1311",395.17,1429133,16,"0"
"1312",97.33,9444679,109,"0"
"1313",78.84,5884469,68,"0"
"1314",891.35,9217902,106,"0"
"1315",720.32,4896732,56,"0"
"1316",113.75,1567496,18,"0"
"1317",41.44,8415190,97,"0"
"1318",788.97,484633,5,"0"
"1319",621.34,5985590,69,"0"
"1320",536.12,3047270,35,"0"
"1321",747.55,2033470,23,"0"
"1322",185.86,40706,0,"0"
"1323",853.28,8614219,99,"0"
"1324",390.3,5674198,65,"0"
"1325",303.01,1426688,16,"0"
"1326",657.3,3689824,42,"0"
"1327",813.68,7308845,84,"0"
"1328",174.31,2716325,31,"0"
"1329",940.76,1226338,14,"0"
"1330",578.93,3340672,38,"0"
"1331",733.62,6268122,72,"0"
"1332",663.22,1259443,14,"0"
"1333",710.99,2347039,27,"0"
"1334",796.79,275081,3,"0"
"1335",570.46,2046853,23,"0"
"1336",577.29,3058904,35,"0"
"1337",476.12,4606947,53,"0"
"1338",175.59,3579201,41,"0"
"1339",384.31,2711070,31,"0"
"1340",432.91,9435709,109,"0"
"1341",883.34,3669513,42,"0"
"1342",540.84,3779423,43,"0"
"1343",173.96,280192,3,"0"
"1344",98.96,6088822,70,"0"
"1345",287.47,4013837,46,"0"
"1346",433.68,4251800,49,"0"
"1347",121.95,2629185,30,"0"
"1348",159.78,71871,0,"0"
"1349",432.1,717440,8,"0"
"1350",17.99,3740589,43,"0"
"1351",128.73,1123426,13,"0"
"1352",7.74,7396752,85,"0"
"1353",206.82,1620290,18,"0"
"1354",196.93,400253,4,"0"
"1355",146.42,245023,2,"0"
"1356",472.18,7759418,89,"0"
"1357",14.98,4531159,52,"0"
"1358",135.92,1431426,16,"0"
"1359",784,5858318,67,"0"
"1360",141.18,5672322,65,"0"
"1361",92.22,7833260,90,"0"
"1362",473.62,3333260,38,"0"
"1363",28.16,2650425,30,"0"
"1364",642.77,3923707,45,"0"
"1365",51.14,6280481,72,"0"
"1366",354.33,8881001,102,"0"
"1367",88.51,4641526,53,"0"
"1368",404.9,4003284,46,"0"
"1369",771.29,8098902,93,"0"
"1370",540.36,7019466,81,"0"
"1371",76.54,4978855,57,"0"
"1372",756.28,4863795,56,"0"
"1373",4.43,6576501,76,"0"
"1374",542.09,4502501,52,"0"
"1375",22.81,5221976,60,"0"
"1376",750.67,8846619,102,"0"
"1377",570.41,5206403,60,"0"
"1378",829.82,4289082,49,"0"
"1379",38.8,9098595,105,"0"
"1380",735.98,5721496,66,"0"
"1381",199.65,6328260,73,"0"
"1382",846.61,6303322,72,"0"
"1383",167.87,6705931,77,"0"
"1384",498.5,5659209,65,"0"
"1385",47.12,3389298,39,"0"
"1386",147.42,7910046,91,"0"
"1387",423.4,7407438,85,"0"
"1388",636.36,108456,1,"0"
"1389",812.78,8939363,103,"0"
"1390",486.49,8526076,98,"0"
"1391",482.61,7896797,91,"0"
"1392",195.56,6523706,75,"0"
"1393",3.48,729302,8,"0"
"1394",855.01,2393735,27,"0"
"1395",332.5,8513736,98,"0"
"1396",395.32,1918771,22,"0"
"1397",190.75,5555263,64,"0"
"1398",605.08,4963526,57,"0"
"1399",680.07,1703750,19,"0"
"1400",462.59,2973789,34,"0"
"1401",170.69,1795523,20,"0"
"1402",376.69,3592050,41,"0"
"1403",25.55,6288985,72,"0"
"1404",168.82,5989796,69,"0"
"1405",476.74,3181920,36,"0"
"1406",663.59,4740620,54,"0"
"1407",318.47,2910392,33,"0"
"1408",436.73,2098310,24,"0"
"1409",422.85,8065944,93,"0"
"1410",487.27,8762418,101,"0"
"1411",345.83,2463947,28,"0"
"1412",46.5,1078017,12,"0"
"1413",568.19,286108,3,"0"
"1414",576.7,6445726,74,"0"
"1415",40.52,6878257,79,"0"
"1416",130.55,453527,5,"0"
"1417",231.52,3487827,40,"0"
"1418",149.37,5743206,66,"0"
"1419",243.65,2453509,28,"0"
"1420",78.62,896968,10,"0"
"1421",14.63,5227621,60,"0"
"1422",25.79,4007961,46,"0"
"1423",513.4,956332,11,"0"
"1424",509.8,3404490,39,"0"
"1425",404.31,1341640,15,"0"
"1426",91.61,843677,9,"0"
"1427",833.65,3185660,36,"0"
"1428",209.15,6179969,71,"0"
"1429",508.82,9011298,104,"0"
"1430",12.82,3402250,39,"0"
"1431",488.86,3387662,39,"0"
"1432",914.48,2291442,26,"0"
"1433",134.42,892611,10,"0"
"1434",779.96,467421,5,"0"
"1435",412.26,8309438,96,"0"
"1436",438.94,8618795,99,"0"
"1437",652.57,6259494,72,"0"
"1438",170.1,7193787,83,"0"
"1439",585.35,9040035,104,"0"
"1440",293.93,3171709,36,"0"
"1441",690.03,3660488,42,"0"
"1442",306.36,4274618,49,"0"
"1443",75.03,5117881,59,"0"
"1444",371.12,5391085,62,"0"
"1445",746.06,7808720,90,"0"
"1446",964.99,5152008,59,"0"
"1447",215.4,6004377,69,"0"
"1448",748.12,6780137,78,"0"
"1449",466.32,3503555,40,"0"
"1450",10.85,3306934,38,"0"
"1451",463.95,2464406,28,"0"
"1452",385.22,679215,7,"0"
"1453",277.52,3650237,42,"0"
"1454",247.55,8411779,97,"0"
"1455",293.46,815515,9,"0"
"1456",622.53,2564822,29,"0"
"1457",238.69,3396282,39,"0"
"1458",526.32,9312561,107,"0"
"1459",57.95,8852584,102,"0"
"1460",942.56,7721286,89,"0"
"1461",7.14,3129409,36,"0"
"1462",17.15,4450665,51,"0"
"1463",269.69,7984577,92,"0"
"1464",761.91,2539357,29,"0"
"1465",81.58,7136278,82,"0"
"1466",841.89,6796538,78,"0"
"1467",90.4,8065516,93,"0"
"1468",301.19,4108438,47,"0"
"1469",43.78,5079518,58,"0"
"1470",6.37,4126420,47,"0"
"1471",107.65,7658571,88,"0"
"1472",804.28,8876773,102,"0"
"1473",248.2,1169726,13,"0"
"1474",143.9,5154676,59,"0"
"1475",202.96,7033341,81,"0"
"1476",754.6,6627908,76,"0"
"1477",684.36,7906269,91,"0"
"1478",759.24,1999304,23,"0"
"1479",29.32,3480648,40,"0"
"1480",230,3943544,45,"0"
"1481",557.18,7653181,88,"0"
"1482",537.51,3154832,36,"0"
"1483",30.54,263417,3,"0"
"1484",235.18,8415503,97,"0"
"1485",395.85,975463,11,"0"
"1486",262.92,3670425,42,"0"
"1487",95.41,4800967,55,"0"
"1488",17.96,1621159,18,"0"
"1489",641.47,1763223,20,"0"
"1490",597.76,8367881,96,"0"
"1491",27.41,9183110,106,"0"
"1492",164.67,1260685,14,"0"
"1493",171.81,5749714,66,"0"
"1494",409.57,1888838,21,"0"
"1495",490.95,2649627,30,"0"
"1496",179.48,3847720,44,"0"
"1497",21,9027992,104,"0"
"1498",659.29,8945170,103,"0"
"1499",90.29,6949936,80,"0"
"1500",574.14,6245509,72,"0"
"1501",694.63,7921144,91,"0"
"1502",475.29,8744110,101,"0"
"1503",151.5,1081311,12,"0"
"1504",450.59,8845343,102,"0"
"1505",664.36,4512747,52,"0"
"1506",24.59,3494374,40,"0"
"1507",545.62,9303301,107,"0"
"1508",377.99,1762026,20,"0"
"1509",14.11,3321988,38,"0"
"1510",108.46,2017483,23,"0"
"1511",146.6,5157591,59,"0"
"1512",106.37,5044517,58,"0"
"1513",186.23,1530877,17,"0"
"1514",289.39,8082421,93,"0"
"1515",204.74,9287760,107,"0"
"1516",453.93,8948438,103,"0"
"1517",384.31,2711070,31,"0"
"1518",840.08,3601655,41,"0"
"1519",35.04,1188917,13,"0"
"1520",540.73,68185,0,"0"
"1521",182.04,37864,0,"0"
"1522",132.74,3770671,43,"0"
"1523",105.04,5721833,66,"0"
"1524",225.47,8256198,95,"0"
"1525",446.76,2803443,32,"0"
"1526",320.55,4334449,50,"0"
"1527",26.73,4268002,49,"0"
"1528",220.8,2293872,26,"0"
"1529",203.43,3856644,44,"0"
"1530",663.57,2265338,26,"0"
"1531",195.05,2977222,34,"0"
"1532",101.23,1853106,21,"0"
"1533",18.24,2017685,23,"0"
"1534",145.38,5344374,61,"0"
"1535",607.35,1842998,21,"0"
"1536",431.38,220791,2,"0"
"1537",166.57,2121073,24,"0"
"1538",357.54,6171321,71,"0"
"1539",415.53,9433446,109,"0"
"1540",133.86,7161621,82,"0"
"1541",684.83,1754453,20,"0"
"1542",101.42,8934132,103,"0"
"1543",300.23,3216868,37,"0"
"1544",290.36,3337438,38,"0"
"1545",386.96,6693951,77,"0"
"1546",66.42,6954409,80,"0"
"1547",351.47,2411171,27,"0"
"1548",20.32,6106566,70,"0"
"1549",436.33,4531243,52,"0"
"1550",572.6,6085753,70,"0"
"1551",672.91,2032979,23,"0"
"1552",9.06,2788494,32,"0"
"1553",600.46,4021901,46,"0"
"1554",375.09,2984472,34,"0"
"1555",392.98,8709000,100,"0"
"1556",228.38,7122280,82,"0"
"1557",127.62,1957230,22,"0"
"1558",467.53,9101783,105,"0"
"1559",87.44,8311327,96,"0"
"1560",310.79,1023461,11,"0"
"1561",403.04,1524412,17,"0"
"1562",298.18,8670267,100,"0"
"1563",564.79,5408943,62,"0"
"1564",220.79,3999374,46,"0"
"1565",900.68,1867218,21,"0"
"1566",908.19,2720876,31,"0"
"1567",778.24,6831189,79,"0"
"1568",178.64,177728,2,"0"
"1569",53.12,3331331,38,"0"
"1570",79.9,721459,8,"0"
"1571",10.2,7988200,92,"0"
"1572",583.07,6937577,80,"0"
"1573",261.44,8421675,97,"0"
"1574",118.37,395563,4,"0"
"1575",411.77,2818087,32,"0"
"1576",209.44,1159763,13,"0"
"1577",916.47,7396374,85,"0"
"1578",74.42,5485869,63,"0"
"1579",244.92,722168,8,"0"
"1580",266.23,5653749,65,"0"
"1581",926.88,6518053,75,"0"
"1582",105.93,258985,2,"0"
"1583",386.76,2613263,30,"0"
"1584",396.67,3935275,45,"0"
"1585",142.54,4909026,56,"0"
"1586",552.86,3125298,36,"0"
"1587",212.39,4553421,52,"0"
"1588",806.74,3414314,39,"0"
"1589",667.88,4634474,53,"0"
"1590",553.01,9153316,105,"0"
"1591",680.44,7925547,91,"0"
"1592",418.59,9188178,106,"0"
"1593",69.53,1590706,18,"0"
"1594",177.9,7576178,87,"0"
"1595",256.44,1164452,13,"0"
"1596",910.55,6360235,73,"0"
"1597",255.06,4893076,56,"0"
"1598",275.17,1332434,15,"0"
"1599",481.25,1862678,21,"0"
"1600",208.69,2458158,28,"0"
"1601",309.23,4181788,48,"0"
"1602",546.22,2876142,33,"0"
"1603",269.93,1696813,19,"0"
"1604",552.59,8510604,98,"0"
"1605",355.34,4631856,53,"0"
"1606",916.16,8760918,101,"0"
"1607",664.79,381079,4,"0"
"1608",734.22,3932457,45,"0"
"1609",449.76,9290853,107,"0"
"1610",815.27,4474003,51,"0"
"1611",645.88,5515799,63,"0"
"1612",245.15,4454389,51,"0"
"1613",120.31,2807858,32,"0"
